id,Date,Time,Day,Station,Code,Min Delay,Min Gap,Bound,Line,Vehicle
26609,2026-01-14,08:01,Wednesday,CHRISTIE STATION,SUO,0,0,None,None,0
26610,2026-01-14,08:18,Wednesday,DOWNSVIEW PARK STATION,PUOPO,3,6,S,YU,5636
26611,2026-01-14,08:19,Wednesday,KIPLING STATION,MUSC,0,0,W,BD,5368
26612,2026-01-14,08:24,Wednesday,DOWNSVIEW PARK STATION,PUOPO,3,5,S,YU,5636
26613,2026-01-14,08:33,Wednesday,LANSDOWNE STATION,TUSC,0,0,W,BD,5057
26614,2026-01-14,08:40,Wednesday,COXWELL STATION,MUDD,12,14,W,BD,5362
26615,2026-01-14,08:46,Wednesday,KENNEDY BD STATION,TUSC,0,0,E,BD,5267
26616,2026-01-14,09:17,Wednesday,BLOOR STATION,MUIS,0,0,None,YU,0
26617,2026-01-14,09:47,Wednesday,KIPLING STATION,PUMST,0,0,None,BD,0
26618,2026-01-14,10:04,Wednesday,ST CLAIR STATION,PUATC,4,7,N,YU,5406
26619,2026-01-14,10:12,Wednesday,VICTORIA PARK STATION,MUSC,0,0,W,BD,5151
26620,2026-01-14,10:17,Wednesday,KIPLING STATION,MUSAN,3,6,W,BD,5050
26621,2026-01-14,10:25,Wednesday,LAWRENCE STATION,SUG,5,8,S,YU,5526
26622,2026-01-14,10:31,Wednesday,WOODBINE STATION,MUIS,0,0,None,BD,0
26623,2026-01-14,10:50,Wednesday,CHESTER STATION,MUDD,10,13,W,BD,5129
26624,2026-01-14,10:54,Wednesday,KING STATION,MUIS,0,0,N,YU,0
26625,2026-01-14,11:07,Wednesday,ST CLAIR STATION,PUMO,0,0,None,YU,0
26626,2026-01-14,11:24,Wednesday,WELLESLEY STATION,MUPAA,0,0,N,YU,5576
26627,2026-01-14,11:38,Wednesday,ROYAL YORK STATION,PUMEL,0,0,None,BD,0
26628,2026-01-14,11:52,Wednesday,DUNDAS WEST STATION,MUIS,0,0,None,BD,0
26629,2026-01-14,12:20,Wednesday,LAWRENCE TO YORK MILLS,PUTR,18,21,N,YU,5726
26630,2026-01-14,12:22,Wednesday,KIPLING STATION,MUSC,0,0,E,BD,5032
26631,2026-01-14,12:32,Wednesday,TMU STATION,SUO,0,0,None,YU,0
26632,2026-01-14,12:51,Wednesday,UNION STATION,MUTO,5,8,S,YU,5731
26633,2026-01-14,12:53,Wednesday,MAIN STREET STATION,SUO,0,0,None,BD,0
26634,2026-01-14,13:09,Wednesday,COLLEGE STATION,TUO,12,15,N,YU,6116
26635,2026-01-14,13:21,Wednesday,BLOOR STATION,TUO,6,9,N,YU,6116
26636,2026-01-14,13:41,Wednesday,BLOOR STATION,SUO,0,0,N,YU,0
26637,2026-01-14,13:47,Wednesday,ISLINGTON STATION,EUDO,0,0,W,BD,5290
26638,2026-01-14,14:12,Wednesday,BLOOR STATION,SUDP,0,0,None,YU,0
26639,2026-01-14,14:39,Wednesday,WARDEN STATION,SUUT,0,0,W,BD,5183
26640,2026-01-14,14:44,Wednesday,BROADVIEW STATION,SUDP,0,0,None,BD,0
26641,2026-01-14,14:47,Wednesday,BLOOR STATION,TUO,6,9,N,YU,6056
26642,2026-01-14,15:05,Wednesday,EGLINTON STATION,MUIRS,5,8,S,YU,5651
26643,2026-01-14,15:10,Wednesday,UNION STATION,TUO,3,6,S,YU,5746
26644,2026-01-14,15:14,Wednesday,YORK MILLS STATION,SUUT,0,0,N,YU,5816
26645,2026-01-14,15:27,Wednesday,KIPLING STATION,TUSC,3,5,W,BD,5078
26646,2026-01-14,15:32,Wednesday,LAWRENCE STATION,SUDP,0,0,E,YU,0
26647,2026-01-14,15:59,Wednesday,CHESTER STATION,SUO,0,0,E,BD,0
26648,2026-01-14,16:13,Wednesday,SPADINA BD STATION,PUMEL,0,0,None,BD,0
26649,2026-01-14,16:30,Wednesday,FINCH WEST STATION,PUOPO,3,5,S,YU,6056
26650,2026-01-14,16:33,Wednesday,ST CLAIR WEST STATION,MUIS,0,0,N,YU,5702
26651,2026-01-14,16:44,Wednesday,ST GEORGE YUS STATION,MUO,0,0,None,YU,0
26652,2026-01-14,16:47,Wednesday,OSSINGTON STATION,SUUT,0,0,E,BD,5004
26653,2026-01-14,17:11,Wednesday,RUNNYMEDE STATION,SUDP,0,0,E,BD,0
26654,2026-01-14,17:27,Wednesday,HIGH PARK STATION,EUSC,0,0,W,BD,5316
26655,2026-01-14,17:30,Wednesday,LINE 2 BLOOR DANFORTH,TUST,0,0,None,BD,0
26656,2026-01-14,17:38,Wednesday,KENNEDY BD STATION,MUO,6,8,W,BD,5288
26657,2026-01-14,18:28,Wednesday,ST GEORGE BD STATION,SUO,0,0,None,BD,0
26658,2026-01-14,20:28,Wednesday,QUEEN STATION,SUDP,4,7,N,YU,5996
26659,2026-01-14,20:34,Wednesday,KEELE STATION,TUO,7,10,E,BD,5305
26660,2026-01-14,21:14,Wednesday,YORKDALE STATION,PUMST,0,0,None,YU,0
26661,2026-01-14,21:35,Wednesday,OLD MILL STATION,EUSC,0,0,E,BD,5133
26662,2026-01-14,21:48,Wednesday,CHRISTIE STATION,EUSC,0,0,E,BD,5133
26663,2026-01-14,22:00,Wednesday,YONGE-UNIVERSITY AND B,MUO,0,0,None,YU/BD,0
26664,2026-01-14,22:17,Wednesday,VICTORIA PARK STATION,MUSC,0,0,E,BD,5115
26665,2026-01-14,22:32,Wednesday,ST CLAIR STATION,MUIR,10,16,N,YU,6091
26666,2026-01-14,22:50,Wednesday,DAVISVILLE STATION,MUIR,5,10,S,YU,6046
26667,2026-01-14,23:00,Wednesday,LINE 1- YONGE UNIVERSI,MUCP,0,0,None,YU,0
26668,2026-01-14,23:00,Wednesday,LINE 1 YONGE UNIVERSIT,MUCP,0,0,None,YU,0
26669,2026-01-14,23:07,Wednesday,HIGH PARK STATION,MUSC,0,0,E,BD,5277
26670,2026-01-14,23:33,Wednesday,ISLINGTON STATION,MUIS,0,0,None,BD,0
26671,2026-01-14,23:53,Wednesday,COXWELL STATION,SUDP,6,11,W,BD,5065
26672,2026-01-14,00:29,Wednesday,COXWELL STATION,MUIS,0,0,None,BD,0
26673,2026-01-14,00:30,Wednesday,KENNEDY BD STATION,PUMEL,0,0,None,BD,0
26674,2026-01-14,00:33,Wednesday,ROSEDALE STATION,TUO,0,0,S,YU,5846
26675,2026-01-14,01:08,Wednesday,YONGE BD STATION,MUIRS,0,0,None,BD,0
26676,2026-01-14,01:09,Wednesday,SHEPPARD STATION,SUO,0,0,None,YU,0
26677,2026-01-14,01:24,Wednesday,ST ANDREW STATION,MUPAA,0,0,N,YU,5526
26678,2026-01-14,01:55,Wednesday,EGLINTON STATION,MUIS,0,0,S,YU,0
26679,2026-01-15,02:09,Thursday,WARDEN STATION,PUSIS,0,0,E,BD,5115
26680,2026-01-15,02:09,Thursday,ST CLAIR WEST STATION,PUTOE,5,11,N,YU,5626
26681,2026-01-15,02:30,Thursday,WILSON STATION,SUO,3,8,N,YU,6056
26682,2026-01-15,02:33,Thursday,SHEPPARD WEST STATION,SUDP,0,0,None,YU,0
26683,2026-01-15,02:39,Thursday,VMC STATION,MUIS,0,0,None,YU,0
26684,2026-01-15,02:59,Thursday,HIGHWAY 407 STATION,SUDP,0,0,None,YU,0
26685,2026-01-15,05:38,Thursday,DAVISVILLE STATION,TUNOA,8,0,N,YU,5576
26686,2026-01-15,05:48,Thursday,ST CLAIR STATION,PUTWZ,5,0,S,YU,5926
26687,2026-01-15,05:52,Thursday,GREENWOOD STATION,MUWEA,0,0,E,BD,5231
26688,2026-01-15,05:57,Thursday,WARDEN STATION,EUBK,4,8,E,BD,5291
26689,2026-01-15,05:59,Thursday,ST CLAIR WEST STATION,MUWEA,0,0,S,YU,5866
26690,2026-01-15,06:01,Thursday,KIPLING STATION,PUSIS,12,14,W,BD,5082
26691,2026-01-15,06:04,Thursday,OLD MILL STATION,MUWEA,7,11,E,BD,5216
26692,2026-01-15,06:07,Thursday,GREENWOOD YARD,PUTIS,0,0,None,BD,5080
26693,2026-01-15,06:08,Thursday,ROYAL YORK STATION,MUSC,0,0,E,BD,5305
26694,2026-01-15,06:11,Thursday,EGLINTON STATION,PUSIS,4,8,N,YU,0
26695,2026-01-15,06:11,Thursday,EGLINTON STATION,PUSIS,4,8,N,YU,0
26696,2026-01-15,06:16,Thursday,DAVISVILLE STATION,PUSIS,4,8,N,YU,0
26697,2026-01-15,06:20,Thursday,VICTORIA PARK STATION,MUWEA,0,0,W,BD,5252
26698,2026-01-15,06:23,Thursday,GLENCAIRN STATION,PUTWZ,13,0,N,YU,5721
26699,2026-01-15,06:25,Thursday,COXWELL STATION,EUCD,4,8,W,BD,5341
26700,2026-01-15,06:28,Thursday,VICTORIA PARK STATION,MUWEA,4,8,E,BD,5170
26701,2026-01-15,06:29,Thursday,GREENWOOD STATION,PUTIS,0,0,E,BD,5012
26702,2026-01-15,06:30,Thursday,DAVISVILLE YARD,PUSIS,4,8,N,YU,0
26703,2026-01-15,06:34,Thursday,BROADVIEW STATION,MUIS,0,0,None,BD,0
26704,2026-01-15,06:34,Thursday,DOWNSVIEW PARK STATION,MUWEA,0,0,N,YU,5891
26705,2026-01-15,06:42,Thursday,PAPE STATION,MUWEA,0,0,W,BD,5215
26706,2026-01-15,06:43,Thursday,GREENWOOD YARD,PUSIS,0,0,None,BD,5285
26707,2026-01-15,06:43,Thursday,MAIN STREET STATION,MUSC,0,0,W,BD,5219
26708,2026-01-15,06:47,Thursday,DUNDAS WEST STATION,MUSC,0,0,E,BD,5313
26709,2026-01-15,06:50,Thursday,CASTLE FRANK STATION,MUWEA,6,8,W,BD,5215
26710,2026-01-15,06:51,Thursday,DONLANDS STATION,MUWEA,8,10,W,BD,5148
26711,2026-01-15,06:55,Thursday,EGLINTON STATION,PUATC,4,6,S,YU,5496
26712,2026-01-15,06:57,Thursday,ISLINGTON STATION,PUSIS,3,6,E,BD,5199
26713,2026-01-15,07:00,Thursday,YONGE BD STATION,MUSC,0,0,E,BD,5313
26714,2026-01-15,07:05,Thursday,BATHURST STATION,MUWEA,0,0,W,BD,5215
26715,2026-01-15,07:06,Thursday,WILSON STATION,MUWEA,0,0,S,YU,5701
26716,2026-01-15,07:07,Thursday,CASTLE FRANK STATION,MUWEA,15,17,W,BD,5148
26717,2026-01-15,07:15,Thursday,DAVISVILLE STATION,MUIS,0,0,None,YU,0
26718,2026-01-15,07:19,Thursday,KENNEDY BD STATION,MUIRS,0,0,None,BD,0
26719,2026-01-15,07:21,Thursday,PATTON BULDING,MUO,0,0,None,None,0
26720,2026-01-15,07:25,Thursday,BATHURST STATION,SUAP,0,0,None,BD,0
26721,2026-01-15,07:26,Thursday,CASTLE FRANK STATION,MUWEA,7,10,W,BD,5219
26722,2026-01-15,07:31,Thursday,LANSDOWNE STATION,MUWEA,4,8,E,BD,5231
26723,2026-01-15,07:36,Thursday,GREENWOOD STATION,MUWEA,0,0,E,BD,5191
26724,2026-01-15,07:38,Thursday,KIPLING STATION,PUSIS,13,15,W,BD,5114
26725,2026-01-15,07:39,Thursday,OSSINGTON STATION,MUWEA,8,10,E,BD,5010
26726,2026-01-15,07:54,Thursday,DUFFERIN STATION,MUSC,0,0,E,BD,5231
26727,2026-01-15,07:55,Thursday,WILSON STATION,MUWEA,5,7,S,YU,0
26728,2026-01-15,08:04,Thursday,KIPLING STATION,PUSIS,17,19,E,BD,5245
26729,2026-01-15,08:13,Thursday,WARDEN STATION,PUSIS,0,0,W,BD,5277
26730,2026-01-15,08:16,Thursday,WILSON STATION,PUSIS,4,8,S,YU,0
26731,2026-01-15,08:26,Thursday,GREENWOOD STATION,MUSC,0,0,W,BD,5277
26732,2026-01-15,08:35,Thursday,WILSON STATION,PUATC,3,5,N,YU,5621
26733,2026-01-15,08:45,Thursday,SPADINA YUS STATION,MUIRS,0,0,None,YU,0
26734,2026-01-15,09:41,Thursday,WARDEN STATION,PUSIS,3,6,E,BD,5103
26735,2026-01-15,09:50,Thursday,WOODBINE STATION,MUSC,0,0,W,BD,5120
26736,2026-01-15,09:52,Thursday,YORK MILLS STATION,EUDO,7,9,S,YU,5441
26737,2026-01-15,10:13,Thursday,CASTLE FRANK STATION,MUIE,6,9,W,BD,5316
26738,2026-01-15,10:39,Thursday,VICTORIA PARK STATION,MUIE,0,0,None,BD,0
26739,2026-01-15,10:44,Thursday,KENNEDY BD STATION,MUWEA,3,6,W,BD,5115
26740,2026-01-15,10:44,Thursday,COXWELL STATION,SUAE,0,0,W,BD,5204
26741,2026-01-15,11:10,Thursday,ST CLAIR WEST STATION,MUWEA,4,8,S,YU,5736
26742,2026-01-15,11:53,Thursday,HIGH PARK STATION,MUIS,0,0,None,BD,0
26743,2026-01-15,12:12,Thursday,SPADINA BD STATION,MUIS,0,0,None,BD,0
26744,2026-01-15,12:24,Thursday,DONLANDS STATION,MUWEA,3,6,E,BD,5010
26745,2026-01-15,13:25,Thursday,KIPLING STATION,PUSIS,3,6,E,BD,5256
26746,2026-01-15,13:40,Thursday,KIPLING STATION,PUSIS,0,0,E,BD,5068
26747,2026-01-15,13:49,Thursday,ST CLAIR WEST STATION,PUATC,3,6,N,YU,6046
26748,2026-01-15,14:06,Thursday,WILSON STATION,MUWEA,3,6,S,YU,5996
26749,2026-01-15,14:11,Thursday,WARDEN STATION,PUSIS,3,6,E,BD,5073
26750,2026-01-15,14:32,Thursday,FINCH STATION,PUATC,3,6,S,YU,5721
26751,2026-01-15,14:36,Thursday,DOWNSVIEW PARK STATION,PUMEL,0,0,None,YU,0
26752,2026-01-15,14:42,Thursday,KEELE STATION,MUSC,0,0,W,BD,5215
26753,2026-01-15,15:09,Thursday,CASTLE FRANK STATION,MUWEA,10,12,W,BD,5054
26754,2026-01-15,15:25,Thursday,CASTLE FRANK STATION,MUWEA,4,6,W,BD,5186
26755,2026-01-15,15:37,Thursday,SPADINA BD STATION,MUWEA,6,8,W,BD,5186
26756,2026-01-15,15:45,Thursday,MAIN STREET STATION,SUDP,0,0,None,BD,0
26757,2026-01-15,15:48,Thursday,DUNDAS WEST STATION,TUOS,4,6,E,BD,5162
26758,2026-01-15,15:53,Thursday,DONLANDS STATION,PUEO,3,6,W,BD,5047
26759,2026-01-15,15:56,Thursday,DONLANDS STATION,TUNOA,3,6,W,BD,0
26760,2026-01-15,16:03,Thursday,COXWELL STATION,TUMVS,3,5,W,BD,5078
26761,2026-01-15,16:06,Thursday,BLOOR STATION,MUIS,0,0,None,YU,0
26762,2026-01-15,16:06,Thursday,SHERBOURNE STATION,TUO,3,6,E,BD,0
26763,2026-01-15,16:09,Thursday,COLLEGE STATION,SUO,0,0,None,YU,0
26764,2026-01-15,16:18,Thursday,CEDARVALE YU STATION,SUDP,15,18,N,YU,5833
26765,2026-01-15,16:23,Thursday,YONGE BD STATION,SUUT,4,6,W,BD,5078
26766,2026-01-15,16:30,Thursday,OSSINGTON STATION,MUPAA,3,5,E,BD,5288
26767,2026-01-15,16:46,Thursday,PIONEER VILLAGE STATIO,EUNT,9,12,S,YU,5436
26768,2026-01-15,16:47,Thursday,ST ANDREW STATION,PUMST,0,0,None,YU,0
26769,2026-01-15,16:48,Thursday,GREENWOOD STATION,MUWEA,8,10,E,BD,5047
26770,2026-01-15,16:59,Thursday,COXWELL STATION,MUWEA,3,6,E,BD,5047
26771,2026-01-15,17:13,Thursday,DOWNSVIEW PARK STATION,SUDP,22,24,N,YU,5381
26772,2026-01-15,17:24,Thursday,DONLANDS STATION,PUEO,3,6,W,BD,5354
26773,2026-01-15,17:29,Thursday,COXWELL STATION,MUTO,4,6,W,BD,5101
26774,2026-01-15,17:53,Thursday,PIONEER VILLAGE STATIO,PUOPO,0,0,S,YU,5836
26775,2026-01-15,19:13,Thursday,BLOOR STATION,SUDP,0,0,N,YU,0
26776,2026-01-15,19:14,Thursday,WARDEN STATION,EUNT,9,12,E,BD,5170
26777,2026-01-15,19:21,Thursday,KEELE STATION,PUSIS,4,7,W,BD,5082
26778,2026-01-15,20:11,Thursday,FINCH STATION,MUIR,3,6,S,YU,5842
26779,2026-01-15,20:14,Thursday,ST GEORGE BD STATION,TUMVS,9,12,W,BD,5252
26780,2026-01-15,20:15,Thursday,KING STATION,PUMST,0,0,None,YU,0
26781,2026-01-15,20:28,Thursday,YONGE BD STATION,MUSC,0,0,E,BD,5183
26782,2026-01-15,20:34,Thursday,CHESTER STATION,TUSC,0,0,E,BD,5183
26783,2026-01-15,21:08,Thursday,OSSINGTON STATION,MUDD,11,14,E,BD,5189
26784,2026-01-15,21:50,Thursday,KENNEDY BD STATION,MUIS,0,0,None,BD,0
26785,2026-01-15,21:59,Thursday,UNION STATION,SUAE,0,0,None,YU,0
26786,2026-01-15,22:26,Thursday,WOODBINE STATION,SUUT,0,0,W,BD,5145
26787,2026-01-15,22:30,Thursday,KIPLING STATION,TUSC,0,0,E,BD,5285
26788,2026-01-15,22:34,Thursday,KIPLING STATION,MUI,5,10,E,BD,5198
26789,2026-01-15,22:35,Thursday,COXWELL STATION,SUDP,0,0,E,BD,5127
26790,2026-01-15,22:43,Thursday,ST GEORGE YUS STATION,SUDP,3,5,N,YU,6111
26791,2026-01-15,22:56,Thursday,UNION STATION,MUIS,0,0,N,YU,0
26792,2026-01-15,23:13,Thursday,WARDEN STATION,MUPAA,3,8,W,BD,5134
26793,2026-01-15,23:14,Thursday,KING STATION,MUIS,0,0,S,YU,6051
26794,2026-01-15,23:17,Thursday,WOODBINE STATION,TUSC,0,0,E,BD,5285
26795,2026-01-15,23:38,Thursday,ST CLAIR WEST STATION,PUMEL,0,0,None,YU,0
26796,2026-01-15,00:13,Thursday,DAVISVILLE STATION,SUAP,0,0,S,YU,6056
26797,2026-01-15,01:09,Thursday,FINCH STATION,MUIS,0,0,None,YU,0
26798,2026-01-15,01:35,Thursday,CASTLE FRANK STATION,MUDD,8,12,E,BD,5129
26799,2026-01-15,01:40,Thursday,YONGE BD STATION,SUDP,0,0,E,BD,0
26800,2026-01-15,09:01,Thursday,DON MILLS STATION,PUOPO,6,11,W,SHP,6196
26801,2026-01-15,09:21,Thursday,DON MILLS STATION,PUOPO,0,0,W,SHP,6141
26802,2026-01-16,02:16,Friday,FINCH STATION,MUIS,0,0,None,YU,0
26803,2026-01-16,02:32,Friday,DOWNSVIEW PARK STATION,MUIS,0,0,None,YU,0
26804,2026-01-16,02:41,Friday,FINCH STATION,MUIRS,0,0,None,YU,0
26805,2026-01-16,03:59,Friday,WARDEN STATION,PUSIS,0,0,E,BD,0
26806,2026-01-16,04:30,Friday,HIGHWAY 407 STATION,MUIE,0,0,None,YU,0
26807,2026-01-16,05:57,Friday,HIGHWAY 407 STATION,MUNCA,0,0,None,YU,0
26808,2026-01-16,06:05,Friday,CHRISTIE STATION,MUWEA,4,8,W,BD,5001
26809,2026-01-16,06:09,Friday,OSSINGTON STATION,MUWEA,0,0,W,BD,5001
26810,2026-01-16,06:13,Friday,KING STATION,PUTO,4,0,S,YU,5616
26811,2026-01-16,06:32,Friday,DONLANDS STATION,MUWEA,4,8,W,BD,5002
26812,2026-01-16,06:44,Friday,VICTORIA PARK STATION,MUSC,0,0,E,BD,5245
26813,2026-01-16,06:50,Friday,QUEEN'S PARK STATION,SUUT,0,0,S,YU,5866
26814,2026-01-16,07:05,Friday,YORK MILLS STATION,EUO,8,10,S,YU,5806
26815,2026-01-16,07:41,Friday,JANE STATION,PUSTC,0,0,W,BD,0
26816,2026-01-16,08:59,Friday,LAWRENCE STATION,PUMO,0,0,None,YU,0
26817,2026-01-16,09:50,Friday,WARDEN STATION,MUIRS,0,0,None,BD,0
26818,2026-01-16,09:50,Friday,FINCH STATION,SUG,0,0,None,YU,0
26819,2026-01-16,10:21,Friday,VICTORIA PARK STATION,MUIRS,0,0,None,BD,0
26820,2026-01-16,10:56,Friday,VMC STATION,MUPAA,0,0,N,YU,5891
26821,2026-01-16,11:02,Friday,YONGE BD STATION,TUMVS,0,0,E,BD,5251
26822,2026-01-16,11:15,Friday,WILSON STATION,MUDD,3,6,N,YU,5601
26823,2026-01-16,11:36,Friday,DOWNSVIEW PARK STATION,MUI,7,10,S,YU,5791
26824,2026-01-16,12:01,Friday,EGLINTON STATION,SUAE,0,0,None,YU,0
26825,2026-01-16,12:33,Friday,KIPLING STATION,EUDO,3,6,E,BD,5094
26826,2026-01-16,12:50,Friday,CHESTER STATION,EUTL,16,19,W,BD,5165
26827,2026-01-16,13:16,Friday,SPADINA BD STATION,TUO,10,13,E,BD,5296
26828,2026-01-16,13:21,Friday,YORKDALE STATION,SUDP,0,0,N,YU,5951
26829,2026-01-16,13:49,Friday,TMU STATION,MUIR,6,9,N,YU,5821
26830,2026-01-16,14:04,Friday,ST GEORGE BD STATION,SUUT,0,0,W,BD,5202
26831,2026-01-16,14:37,Friday,EGLINTON STATION,MUIRS,11,14,N,YU,5836
26832,2026-01-16,14:43,Friday,BROADVIEW STATION,SUAP,0,0,W,BD,5099
26833,2026-01-16,14:57,Friday,LAWRENCE STATION,SUAP,0,0,None,YU,0
26834,2026-01-16,15:45,Friday,CASTLE FRANK STATION,MUPAA,4,6,E,BD,5305
26835,2026-01-16,15:47,Friday,BATHURST STATION,EUDO,3,5,W,BD,5115
26836,2026-01-16,15:59,Friday,FINCH WEST STATION,PUOPO,0,0,S,YU,5631
26837,2026-01-16,16:08,Friday,CEDARVALE YU STATION,SUDP,0,0,None,YU,0
26838,2026-01-16,16:11,Friday,WARDEN STATION,TUMVS,14,16,W,BD,5168
26839,2026-01-16,16:34,Friday,ROSEDALE STATION,SUDP,4,8,N,YU,5586
26840,2026-01-16,16:40,Friday,BLOOR STATION,MUIR,0,0,N,YU,5555
26841,2026-01-16,16:42,Friday,ST CLAIR STATION,SUDP,15,18,N,YU,5586
26842,2026-01-16,17:01,Friday,ST CLAIR STATION,MUPAA,3,6,N,YU,5536
26843,2026-01-16,17:15,Friday,BLOOR STATION,EUO,11,13,N,YU,5661
26844,2026-01-16,17:44,Friday,ST GEORGE YUS STATION,EUO,4,7,N,YU,6006
26845,2026-01-16,17:49,Friday,LANDOWNE STATION,SUDP,26,28,E,BD,5305
26846,2026-01-16,18:14,Friday,MAIN STREET STATION,SUO,0,0,None,BD,0
26847,2026-01-16,18:42,Friday,TMU STATION,MUIRS,0,0,S,YU,0
26848,2026-01-16,18:43,Friday,WOODBINE STATION,SUDP,0,0,E,BD,5305
26849,2026-01-16,19:09,Friday,EGLINTON STATION,SUDP,0,0,None,YU,0
26850,2026-01-16,21:32,Friday,FINCH STATION,SUAP,0,0,None,YU,0
26851,2026-01-16,22:00,Friday,YONGE-UNIVERSITY AND B,MUO,0,0,None,YU/BD,0
26852,2026-01-16,22:02,Friday,FINCH STATION,PUTDN,0,0,N,YU,5446
26853,2026-01-16,22:02,Friday,EGLINTON STATION,SUO,0,0,None,YU,0
26854,2026-01-16,22:13,Friday,DUNDAS WEST - KIPLING,TUO,0,0,W,BD,5019
26855,2026-01-16,22:23,Friday,ST PATRICK STATION,MUIS,0,0,None,YU,0
26856,2026-01-16,22:35,Friday,YOUNG UNIVERSITY SPADI,MUGD,0,0,B,YUS,0
26857,2026-01-16,22:36,Friday,BLOOR STATION,SUO,4,9,N,YU,5611
26858,2026-01-16,22:48,Friday,QUEEN STATION,MUIRS,0,0,None,YU,0
26859,2026-01-16,22:53,Friday,ST ANDREW STATION,SUUT,0,0,S,YU,5061
26860,2026-01-16,23:05,Friday,QUEEN STATION,MUIRS,0,0,N,YU,5661
26861,2026-01-16,23:06,Friday,VICTORIA PARK STATION,PUMEL,0,0,None,BD,0
26862,2026-01-16,23:24,Friday,KIPLING STATION,MUIS,0,0,None,BD,0
26863,2026-01-16,23:27,Friday,CHESTER STATION,TUSC,3,8,W,BD,5246
26864,2026-01-16,23:42,Friday,FINCH STATION,MUIRS,0,0,None,YU,0
26865,2026-01-16,23:58,Friday,WELLESLEY STATION,SUO,0,0,None,YU,0
26866,2026-01-16,23:59,Friday,WOODBINE STATION,SUDP,0,0,None,BD,0
26867,2026-01-16,00:00,Friday,DUNDAS WEST STATION,SUDP,5,9,E,BD,5348
26868,2026-01-16,01:19,Friday,MAIN STREET STATION,MUIS,0,0,None,BD,0
26869,2026-01-16,01:23,Friday,JANE STATION,MUO,0,0,None,BD,0
26870,2026-01-16,01:26,Friday,MUSEUM STATION,SUDP,0,0,N,YU,5551
26871,2026-01-16,01:38,Friday,WARDEN STATION,MUSC,0,0,E,BD,5324
26872,2026-01-17,02:01,Saturday,SHERBOURNE STATION,SUDP,0,0,None,BD,0
26873,2026-01-17,02:12,Saturday,KENNEDY BD STATION,SUDP,0,0,E,BD,5021
26874,2026-01-17,02:25,Saturday,KENNEDY BD STATION,TUMVS,0,0,E,BD,5093
26875,2026-01-17,02:25,Saturday,KENNEDY BD STATION,MUIS,0,0,W,BD,5093
26876,2026-01-17,02:25,Saturday,EGLINTON STATION,EUVE,0,0,N,YU,6086
26877,2026-01-17,03:19,Saturday,LANSDOWNE STATION,PUMEL,0,0,None,BD,0
26878,2026-01-17,03:20,Saturday,UNION STATION,SUDP,0,0,None,YU,0
26879,2026-01-17,04:58,Saturday,VMC STATION,SUDP,0,0,None,YU,0
26880,2026-01-17,05:50,Saturday,EGLINTON STATION,MUO,35,0,N,YU,6006
26881,2026-01-17,05:54,Saturday,EGLINTON STATION,MUO,11,0,S,YU,5556
26882,2026-01-17,06:04,Saturday,OSSINGTON STATION,PUSO,5,0,E,BD,5245
26883,2026-01-17,06:08,Saturday,GREENWOOD STATION,TUSC,0,0,W,BD,5108
26884,2026-01-17,06:20,Saturday,DAVISVILLE STATION,PUOPO,0,0,N,YU,5471
26885,2026-01-17,06:42,Saturday,BLOOR STATION,MUIS,0,0,None,YU,0
26886,2026-01-17,08:23,Saturday,ST ANDREW TO UNION STA,SUUT,0,0,S,YU,5906
26887,2026-01-17,08:29,Saturday,SHEPPARD WEST STATION,SUDP,0,0,None,YU,0
26888,2026-01-17,08:53,Saturday,BLOOR STATION,MUTO,0,0,S,YU,5556
26889,2026-01-17,09:52,Saturday,ROSEDALE STATION,EUATC,5,10,N,YU,5891
26890,2026-01-17,10:15,Saturday,VICTORIA PARK STATION,MUSC,0,0,E,BD,5243
26891,2026-01-17,10:17,Saturday,SHEPPARD WEST STATION,SUDP,0,0,S,YU,5791
26892,2026-01-17,10:53,Saturday,SHEPPARD STATION,SUDP,0,0,None,YU,0
26893,2026-01-17,11:06,Saturday,EGLINTON STATION,PUMST,0,0,None,YU,0
26894,2026-01-17,11:40,Saturday,WILSON STATION,TUNIP,3,6,S,YU,5571
26895,2026-01-17,11:41,Saturday,LANSDOWNE STATION,MUIE,0,0,None,BD,0
26896,2026-01-17,12:01,Saturday,DUNDAS WEST STATION,MUIS,0,0,None,BD,0
26897,2026-01-17,12:12,Saturday,FINCH STATION,MUIS,0,0,None,YU,0
26898,2026-01-17,13:02,Saturday,GREENWOOD STATION,MUI,13,19,E,BD,5157
26899,2026-01-17,13:33,Saturday,YONGE BD STATION,MUIS,0,0,None,BD,0
26900,2026-01-17,13:40,Saturday,VICTORIA PARK STATION,SUDP,0,0,None,BD,0
26901,2026-01-17,14:14,Saturday,PAPE STATION,MUIE,0,0,None,BD,0
26902,2026-01-17,14:23,Saturday,UNION TO KING STATIONS,MUIR,6,9,N,YU,5786
26903,2026-01-17,14:47,Saturday,ST GEORGE BD STATION,SUDP,0,0,None,BD,0
26904,2026-01-17,15:07,Saturday,UNION STATION,SUO,0,0,None,YU,0
26905,2026-01-17,15:08,Saturday,QUEEN STATION,SUO,0,0,None,YU,0
26906,2026-01-17,15:21,Saturday,WILSON STATION,TUO,9,12,S,YU,5801
26907,2026-01-17,16:50,Saturday,ROYAL YORK STATION,SUDP,15,19,W,BD,5043
